x13,col,yr,site,sample.core.no,replicate.section,type.1,sample,region,loc.collect,principal.habitat,cervicornis,long,lat,water.depth,date,collector,loc.store,type.2,type.3,penetration.depth.m,recovery.m,bot.m,top.m,section.length,type.4,max,min,method,temp,notes,wet,dry,x2mm,x500,x250,x106,x63,otoliths,spicules,mollusks,dermal.denticles,gastropods,bivalvia,scaphop,bryozoa,urchins,crustacean,corals,halimedas,otolitos.vertebras.dientes,residuos,sagittal.number,sagittal.weight.mg,other.number,other.weight.mg,dientes.number,dientes.weight.mg,huesos.number,huesos.weight.mg,name,desc,long.1,lat.deg,lat.dec.mins,long.deg,long.dec.mins,lat.deg.1,lat.mins,lat.sec,long.deg.1,long.mins,long.sec
NA,AT,16, 2,1,5,S,AT16-2-1-5,Dominican Republic,Ca̱ada Honda,Fringing reef,dead,-71.62204,18.53374,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to AT12-7-1-1 (Dick's 4F); 5m height marker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,1,5,DD,AT16-2-1-5,Dominican Republic,Ca̱ada Honda,Fringing reef,dead,-71.62204,18.53374,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to AT12-7-1-1 (Dick's 4F); 5m height marker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,1,O,AT16-2-2-1,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62280,18.53164,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to AT12-7-2-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,1,S,AT16-2-2-1,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62280,18.53164,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to AT12-7-2-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,1,DD,AT16-2-2-1,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62280,18.53164,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to AT12-7-2-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,2,O,AT16-2-2-2,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62273,18.5317,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,2,S,AT16-2-2-2,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62273,18.5317,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,2,DD,AT16-2-2-2,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62273,18.5317,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,3,O,AT16-2-2-3,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.53176,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,"~equivalent to Cuevas M2-11; ""139.6m"" tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,3,S,AT16-2-2-3,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.53176,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,"~equivalent to Cuevas M2-11; ""139.6m"" tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,3,DD,AT16-2-2-3,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.53176,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,"~equivalent to Cuevas M2-11; ""139.6m"" tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,4,O,AT16-2-2-4,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.53176,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,~equivalent to Cuevas M2-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,4,S,AT16-2-2-4,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.53176,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,~equivalent to Cuevas M2-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,4,DD,AT16-2-2-4,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.53176,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,~equivalent to Cuevas M2-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,5,O,AT16-2-2-5,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.5318,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,5,S,AT16-2-2-5,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.5318,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,5,DD,AT16-2-2-5,Dominican Republic,Ca̱ada Honda,Reef core,NA,-71.62269,18.5318,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 2,2,NA,H,AT16-2-2-,Dominican Republic,Ca̱ada Honda,Reef core,NA,NA,NA,NA,18-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Hand,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Coral for dating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,1,O,AT16-3-1-1,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54693,18.50126,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3A; 7.5m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,1,S,AT16-3-1-1,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54693,18.50126,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3A; 7.5m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,1,DD,AT16-3-1-1,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54693,18.50126,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3A; 7.5m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,2,O,AT16-3-1-2,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54690,18.50112,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3D; 1.8m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,2,S,AT16-3-1-2,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54690,18.50112,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3D; 1.8m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,2,DD,AT16-3-1-2,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54690,18.50112,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3D; 1.8m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,3,O,AT16-3-1-3,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54693,18.50116,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,3m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,3,S,AT16-3-1-3,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54693,18.50116,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,3m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,3,DD,AT16-3-1-3,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54693,18.50116,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,3m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,4,O,AT16-3-1-4,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54694,18.5011,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3D; 1.8m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,4,S,AT16-3-1-4,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54694,18.5011,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3D; 1.8m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,4,DD,AT16-3-1-4,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54694,18.5011,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3D; 1.8m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,5,O,AT16-3-1-5,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54694,18.50111,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3C; 0.2m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,5,S,AT16-3-1-5,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54694,18.50111,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3C; 0.2m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 3,1,5,DD,AT16-3-1-5,Dominican Republic,Las Clavellinas,Fringing reef,dead,-71.54694,18.50111,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 3C; 0.2m height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,1,O,AT16-4-1-1,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61836,18.5316,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 2C ('p 3 of 3'),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,1,S,AT16-4-1-1,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61836,18.5316,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 2C ('p 3 of 3'),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,1,DD,AT16-4-1-1,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61836,18.5316,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,Equivalent to Dick's 2C ('p 3 of 3'),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,2,O,AT16-4-1-2,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61835,18.53162,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,2,S,AT16-4-1-2,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61835,18.53162,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,2,DD,AT16-4-1-2,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61835,18.53162,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,3,O,AT16-4-1-3,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61835,18.53163,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,3,S,AT16-4-1-3,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61835,18.53163,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,3,DD,AT16-4-1-3,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61835,18.53163,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,4,O,AT16-4-1-4,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61832,18.53166,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,4,S,AT16-4-1-4,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61832,18.53166,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,4,DD,AT16-4-1-4,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61832,18.53166,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,5,O,AT16-4-1-5,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61832,18.5317,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,16, 4,1,5,S,AT16-4-1-5,Dominican Republic,Ca̱on los Rios,Reef core,NA,-71.61832,18.5317,NA,19-Mar-2016,"Aaron, Erin, Felix, Mauro, Sean",STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Holocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
